,loss,precision,recall,accuracy,top_5_categorical_accuracy,top_4_categorical_accuracy,top_3_categorical_accuracy,top_2_categorical_accuracy,top_1_categorical_accuracy,val_loss,val_precision,val_recall,val_accuracy,val_top_5_categorical_accuracy,val_top_4_categorical_accuracy,val_top_3_categorical_accuracy,val_top_2_categorical_accuracy,val_top_1_categorical_accuracy
0,2.690258264541626,0.10843373835086823,0.0051428573206067085,0.0,0.5025714039802551,0.4028571546077728,0.2997142970561981,0.20571428537368774,0.1022857129573822,2.315706253051758,0.0,0.0,0.0,0.4986666738986969,0.3986666798591614,0.3006666600704193,0.2173333317041397,0.11733333021402359
1,2.5427086353302,0.043478261679410934,0.0005714285653084517,0.0,0.5094285607337952,0.40400001406669617,0.3017142713069916,0.20000000298023224,0.09771428257226944,2.3159470558166504,0.0,0.0,0.0,0.5166666507720947,0.4153333306312561,0.3059999942779541,0.1926666647195816,0.09866666793823242
2,2.474086284637451,0.0,0.0,0.0,0.5031428337097168,0.3937142789363861,0.29514285922050476,0.1979999989271164,0.10400000214576721,2.44092059135437,0.0,0.0,0.0,0.5059999823570251,0.4059999883174896,0.31466665863990784,0.2160000056028366,0.09600000083446503
3,2.4133143424987793,1.0,0.0002857142826542258,0.0,0.5154285430908203,0.41028571128845215,0.29657143354415894,0.19257143139839172,0.09371428936719894,2.368016004562378,0.0,0.0,0.0,0.49799999594688416,0.39533331990242004,0.2939999997615814,0.20333333313465118,0.09799999743700027
4,2.395768642425537,0.0,0.0,0.0,0.492000013589859,0.3854285776615143,0.2922857105731964,0.1931428611278534,0.09942857176065445,3.7721331119537354,0.0357142873108387,0.005333333276212215,0.0,0.5093333125114441,0.40400001406669617,0.3086666762828827,0.21066667139530182,0.08733333647251129
5,2.3654446601867676,0.0,0.0,0.0,0.5065714120864868,0.39800000190734863,0.3011428713798523,0.1988571435213089,0.0965714305639267,6.633062362670898,0.0810810774564743,0.019999999552965164,0.004800000227987766,0.5233333110809326,0.41866666078567505,0.3153333365917206,0.20866666734218597,0.10199999809265137
6,2.3455734252929688,0.0,0.0,0.0,0.5131428837776184,0.40685713291168213,0.2985714375972748,0.20342856645584106,0.10314285755157471,17.425119400024414,0.12213114649057388,0.09933333098888397,0.023000000044703484,0.4573333263397217,0.3473333418369293,0.2513333261013031,0.18266665935516357,0.11933333426713943
7,2.3410561084747314,0.0,0.0,0.0,0.4985714256763458,0.39228570461273193,0.3017142713069916,0.19828571379184723,0.10257142782211304,4.795467376708984,0.09641873091459274,0.023333333432674408,0.0011333333095535636,0.47600001096725464,0.38333332538604736,0.2913333475589752,0.20733332633972168,0.10000000149011612
8,2.3424479961395264,0.0,0.0,0.0,0.4911428689956665,0.3905714154243469,0.2914285659790039,0.19200000166893005,0.09514285624027252,3.4806926250457764,0.13747645914554596,0.04866666719317436,0.0,0.5199999809265137,0.43066665530204773,0.3226666748523712,0.21266666054725647,0.11733333021402359
9,2.3204355239868164,0.0,0.0,0.0,0.5128571391105652,0.4117142856121063,0.31142857670783997,0.21771427989006042,0.1120000034570694,3.185253143310547,0.04904632270336151,0.012000000104308128,0.0,0.5473333597183228,0.44866666197776794,0.32866665720939636,0.18933333456516266,0.08866667002439499
10,2.3188037872314453,0.0,0.0,0.0,0.5171428322792053,0.4114285707473755,0.31057143211364746,0.2014285773038864,0.09942857176065445,2.3631742000579834,0.1111111119389534,0.0013333333190530539,0.0,0.5213333368301392,0.41733333468437195,0.30933332443237305,0.19466666877269745,0.10066666454076767
11,2.3210947513580322,0.0,0.0,0.0,0.5088571310043335,0.4131428599357605,0.3085714280605316,0.20228570699691772,0.1062857136130333,3.0093138217926025,0.03750000149011612,0.006000000052154064,0.0,0.49266666173934937,0.38333332538604736,0.28733333945274353,0.1693333387374878,0.07666666805744171
12,2.30716609954834,0.0,0.0,0.0,0.5208571553230286,0.42228570580482483,0.32914286851882935,0.2240000069141388,0.11714285612106323,2.5029802322387695,0.190476194024086,0.0026666666381061077,0.0,0.4886666536331177,0.39266666769981384,0.304666668176651,0.20933333039283752,0.11533333361148834
13,2.287137746810913,0.0,0.0,0.0,0.5742856860160828,0.4628571569919586,0.36142855882644653,0.24485714733600616,0.1265714317560196,2.4206888675689697,0.5,0.0006666666595265269,0.0,0.5106666684150696,0.4113333225250244,0.32066667079925537,0.21666666865348816,0.10266666859388351
14,2.286536693572998,0.0,0.0,0.0,0.5722857117652893,0.4642857015132904,0.35114285349845886,0.22828571498394012,0.12057142704725266,2.522038698196411,0.04477611929178238,0.0020000000949949026,0.0,0.5446666479110718,0.4346666634082794,0.33666667342185974,0.218666672706604,0.12133333086967468
15,2.294546604156494,0.0,0.0,0.0,0.5577142834663391,0.4594285786151886,0.3482857048511505,0.23114286363124847,0.11114285886287689,2.495866298675537,0.095238097012043,0.0013333333190530539,0.0,0.5059999823570251,0.4259999990463257,0.33933332562446594,0.23999999463558197,0.12733332812786102
16,2.277409791946411,0.0,0.0,0.0,0.578000009059906,0.4691428542137146,0.3634285628795624,0.24742856621742249,0.12371428310871124,2.5900614261627197,0.18139535188674927,0.026000000536441803,0.0,0.5386666655540466,0.44466665387153625,0.35733333230018616,0.24266666173934937,0.14666666090488434
17,2.2664544582366943,0.0,0.0,0.0,0.599142849445343,0.486857146024704,0.3700000047683716,0.25514286756515503,0.13028571009635925,2.408407211303711,0.0,0.0,0.0,0.515999972820282,0.42933332920074463,0.3266666531562805,0.22733333706855774,0.12133333086967468
18,2.2846028804779053,0.0,0.0,0.0,0.569428563117981,0.4691428542137146,0.35914286971092224,0.23428571224212646,0.12314286082983017,2.3689327239990234,0.0,0.0,0.0,0.4573333263397217,0.37533333897590637,0.27533334493637085,0.1913333386182785,0.08866667002439499
19,2.2886998653411865,0.0,0.0,0.0,0.5451428294181824,0.4480000138282776,0.3402857184410095,0.23399999737739563,0.12342856824398041,2.311021566390991,0.0,0.0,0.0,0.49399998784065247,0.39533331990242004,0.29466667771339417,0.19733333587646484,0.09266666322946548
20,2.289752244949341,0.0,0.0,0.0,0.548285722732544,0.4471428692340851,0.3451428711414337,0.2337142825126648,0.12200000137090683,2.298658847808838,0.0,0.0,0.0,0.5293333530426025,0.421999990940094,0.3319999873638153,0.23933333158493042,0.11666666716337204
21,2.286639451980591,0.0,0.0,0.0,0.5574285984039307,0.45428571105003357,0.34685713052749634,0.2337142825126648,0.11828571557998657,2.3701395988464355,0.0,0.0,0.0,0.4973333477973938,0.3880000114440918,0.281333327293396,0.20266667008399963,0.09733333438634872
22,2.280627489089966,0.0,0.0,0.0,0.569428563117981,0.4625714421272278,0.3482857048511505,0.24400000274181366,0.12685714662075043,2.3655526638031006,0.0,0.0,0.0,0.5446666479110718,0.4313333332538605,0.3226666748523712,0.2293333262205124,0.11999999731779099
23,2.2781832218170166,0.0,0.0,0.0,0.5820000171661377,0.46942856907844543,0.3668571412563324,0.2525714337825775,0.12600000202655792,2.299584150314331,0.0,0.0,0.0,0.5093333125114441,0.4073333442211151,0.30799999833106995,0.21533332765102386,0.10400000214576721
24,2.270124912261963,0.0,0.0,0.0,0.5899999737739563,0.4802857041358948,0.3742857277393341,0.25200000405311584,0.1305714249610901,2.493237257003784,0.0,0.0,0.0,0.49266666173934937,0.3986666798591614,0.30799999833106995,0.18266665935516357,0.08266666531562805
25,2.267930030822754,0.0,0.0,0.0,0.5899999737739563,0.47828570008277893,0.3642857074737549,0.24885714054107666,0.12685714662075043,2.412012815475464,0.0,0.0,0.0,0.4493333399295807,0.3646666705608368,0.27533334493637085,0.17866666615009308,0.09333333373069763
26,2.2874319553375244,0.0,0.0,0.0,0.576285719871521,0.4668571352958679,0.3514285683631897,0.23999999463558197,0.11914286017417908,2.312443733215332,0.0,0.0,0.0,0.5333333611488342,0.41733333468437195,0.32066667079925537,0.21799999475479126,0.09399999678134918
27,2.26465106010437,0.0,0.0,0.0,0.6125714182853699,0.4977142810821533,0.38028571009635925,0.25857141613960266,0.13771428167819977,2.2877650260925293,0.0,0.0,0.0,0.5373333096504211,0.4359999895095825,0.3319999873638153,0.20866666734218597,0.10333333164453506
28,2.2665939331054688,0.0,0.0,0.0,0.6108571290969849,0.4985714256763458,0.3874285817146301,0.2622857093811035,0.1322857141494751,2.4565622806549072,0.3333333432674408,0.0006666666595265269,0.0007999999797903001,0.4973333477973938,0.40933331847190857,0.30133333802223206,0.1913333386182785,0.10466666519641876
29,2.2599971294403076,0.0,0.0,0.0,0.6191428303718567,0.5059999823570251,0.39142856001853943,0.26914286613464355,0.14142857491970062,2.3183822631835938,0.0,0.0,0.0,0.5213333368301392,0.42399999499320984,0.3160000145435333,0.20866666734218597,0.1066666692495346
30,2.2315146923065186,0.0,0.0,0.0,0.6502857208251953,0.5385714173316956,0.420285701751709,0.28542858362197876,0.14800000190734863,2.265108585357666,0.0,0.0,0.0,0.6113333106040955,0.4819999933242798,0.37400001287460327,0.25466665625572205,0.12399999797344208
31,2.220337152481079,0.0,0.0,0.0,0.6545714139938354,0.5411428809165955,0.41114285588264465,0.28628572821617126,0.14828571677207947,2.2733254432678223,0.0,0.0,0.0,0.7080000042915344,0.6079999804496765,0.4546666741371155,0.32066667079925537,0.16333332657814026
32,2.1903722286224365,0.0,0.0,0.0,0.6765714287757874,0.5757142901420593,0.4568571448326111,0.3222857117652893,0.16914285719394684,2.2580902576446533,0.0,0.0,0.0,0.5946666598320007,0.4906666576862335,0.36933332681655884,0.2513333261013031,0.12933333218097687
33,2.1342670917510986,0.0,0.0,0.0,0.7291428446769714,0.6140000224113464,0.48428571224212646,0.3497142791748047,0.18542857468128204,2.187324285507202,0.0,0.0,0.0,0.690666675567627,0.581333339214325,0.4466666579246521,0.30666667222976685,0.164000004529953
34,2.0850956439971924,0.0,0.0,0.0,0.7631428837776184,0.6557142734527588,0.5128571391105652,0.3597142994403839,0.18228571116924286,2.399951219558716,0.0,0.0,0.0,0.5753333568572998,0.47466665506362915,0.3633333444595337,0.2486666738986969,0.12266666442155838
35,2.0556137561798096,0.0,0.0,0.0,0.7722856998443604,0.6648571491241455,0.5297142863273621,0.36657142639160156,0.18371428549289703,2.307573080062866,0.0,0.0,0.0,0.6206666827201843,0.515333354473114,0.42133334279060364,0.2906666696071625,0.17800000309944153
36,2.0048112869262695,0.0,0.0,0.0,0.7988571524620056,0.6971428394317627,0.5537142753601074,0.38600000739097595,0.2054285705089569,1.9831379652023315,0.0,0.0,0.0,0.8353333473205566,0.7306666374206543,0.578000009059906,0.3700000047683716,0.2006666660308838
37,2.003598690032959,0.0,0.0,0.0,0.7902857065200806,0.6917142868041992,0.5554285645484924,0.38685715198516846,0.19571428000926971,1.9352145195007324,0.0,0.0,0.0,0.8346666693687439,0.7333333492279053,0.5686666369438171,0.3726666569709778,0.21066667139530182
38,1.97339928150177,0.0,0.0,0.0,0.8105714321136475,0.7168571352958679,0.5771428346633911,0.39885714650154114,0.21171428263187408,2.1169168949127197,0.0,0.0,0.0,0.6973333358764648,0.5946666598320007,0.47600001096725464,0.33666667342185974,0.17800000309944153
39,1.9546866416931152,0.0,0.0,0.0,0.8125714063644409,0.7285714149475098,0.5971428751945496,0.414000004529953,0.22028571367263794,2.0704236030578613,0.0,0.0,0.0,0.7753333449363708,0.6853333115577698,0.5400000214576721,0.3686666786670685,0.17866666615009308
40,1.963795781135559,0.0,0.0,0.0,0.8157142996788025,0.7251428365707397,0.5914285778999329,0.4162857234477997,0.21771427989006042,2.3836803436279297,0.0,0.0,0.0,0.6553333401679993,0.5239999890327454,0.3973333239555359,0.2606666684150696,0.1366666704416275
41,1.9671316146850586,0.0,0.0,0.0,0.8062857389450073,0.7228571176528931,0.5902857184410095,0.40400001406669617,0.2208571434020996,2.113178014755249,0.0,0.0,0.0,0.7446666955947876,0.6153333187103271,0.4673333466053009,0.3240000009536743,0.16066665947437286
