,loss,precision,recall,accuracy,top_5_categorical_accuracy,top_4_categorical_accuracy,top_3_categorical_accuracy,top_2_categorical_accuracy,top_1_categorical_accuracy,val_loss,val_precision,val_recall,val_accuracy,val_top_5_categorical_accuracy,val_top_4_categorical_accuracy,val_top_3_categorical_accuracy,val_top_2_categorical_accuracy,val_top_1_categorical_accuracy
69,0.849565863609314,0.7881773114204407,0.6399999856948853,0.0,0.9708571434020996,0.9537143111228943,0.925428569316864,0.8754285573959351,0.7128571271896362,0.6804824471473694,0.8434913754463196,0.7473333477973938,0.0,0.9793333411216736,0.9679999947547913,0.9486666917800903,0.9039999842643738,0.7806666493415833
70,0.8400158882141113,0.7947314381599426,0.6637142896652222,0.0,0.9745714068412781,0.9522857069969177,0.9251428842544556,0.8802857398986816,0.7291428446769714,0.6572717428207397,0.8663594722747803,0.7519999742507935,0.0,0.9833333492279053,0.9733333587646484,0.9486666917800903,0.9153333306312561,0.8046666383743286
71,0.8188217282295227,0.7985461950302124,0.6591428518295288,0.0,0.9745714068412781,0.9577142596244812,0.9311428666114807,0.8808571696281433,0.7279999852180481,0.6288544535636902,0.860643208026886,0.7493333220481873,0.0,0.9793333411216736,0.9639999866485596,0.9419999718666077,0.9046666622161865,0.8019999861717224
72,0.7969574332237244,0.8034722208976746,0.661142885684967,0.0,0.9731428623199463,0.9565714001655579,0.9351428747177124,0.8939999938011169,0.7274285554885864,0.6402084827423096,0.8742424249649048,0.7693333625793457,0.0,0.9739999771118164,0.9593333601951599,0.9386666417121887,0.9086666703224182,0.8186666369438171
73,0.817977249622345,0.8025110363960266,0.6757143139839172,0.0,0.9728571176528931,0.9565714001655579,0.930571436882019,0.8877142667770386,0.7377142906188965,1.1935185194015503,0.7840909361839294,0.6439999938011169,0.0,0.9386666417121887,0.918666660785675,0.8920000195503235,0.8433333039283752,0.7086666822433472
74,0.7710171341896057,0.8084824681282043,0.6971428394317627,0.0,0.9774285554885864,0.9599999785423279,0.9374285936355591,0.8965714573860168,0.7502856850624084,0.7156290411949158,0.8343328237533569,0.7419999837875366,0.0,0.9739999771118164,0.9566666483879089,0.9319999814033508,0.8946666717529297,0.7906666398048401
75,0.7349702715873718,0.8153287172317505,0.7051428556442261,0.0,0.9794285893440247,0.9642857313156128,0.9394285678863525,0.9002857208251953,0.7574285864830017,0.7297369241714478,0.8377581238746643,0.7573333382606506,0.0,0.9606666564941406,0.9513333439826965,0.9326666593551636,0.8973333239555359,0.7893333435058594
76,0.7670614123344421,0.8153692483901978,0.7002857327461243,0.0,0.9734285473823547,0.9585714340209961,0.9308571219444275,0.8928571343421936,0.7548571228981018,0.758923351764679,0.8593984842300415,0.7620000243186951,0.0,0.9753333330154419,0.9613333344459534,0.9399999976158142,0.8986666798591614,0.8106666803359985
77,0.7366738319396973,0.8162392973899841,0.7094285488128662,0.0,0.9802857041358948,0.9642857313156128,0.9425714015960693,0.8988571166992188,0.7611428499221802,0.6556181907653809,0.8514115810394287,0.7639999985694885,0.0,0.9760000109672546,0.9646666646003723,0.9440000057220459,0.8999999761581421,0.7986666560173035
78,0.7143033146858215,0.8171972632408142,0.7114285826683044,0.0,0.9808571338653564,0.9679999947547913,0.948285698890686,0.9082857370376587,0.7597143054008484,0.6044726371765137,0.8793745636940002,0.7873333096504211,0.0,0.981333315372467,0.9706666469573975,0.95333331823349,0.9193333387374878,0.8306666612625122
79,0.7176428437232971,0.8229475617408752,0.7131428718566895,0.0,0.980571448802948,0.9657142758369446,0.9477142691612244,0.9014285802841187,0.7634285688400269,0.7103487253189087,0.853363573551178,0.7526666522026062,0.0,0.9753333330154419,0.9599999785423279,0.937333345413208,0.9013333320617676,0.7946666479110718
80,0.6937653422355652,0.8314028382301331,0.7382857203483582,0.0,0.9774285554885864,0.9648571610450745,0.9488571286201477,0.9125714302062988,0.7877143025398254,0.861765444278717,0.8274785280227661,0.7066666483879089,0.0,0.9746666550636292,0.9559999704360962,0.9380000233650208,0.874666690826416,0.7593333125114441
81,0.6752863526344299,0.8325835466384888,0.7402856945991516,0.0,0.9785714149475098,0.9691428542137146,0.9491428732872009,0.9162856936454773,0.7891428470611572,1.4933218955993652,0.6840336322784424,0.5426666736602783,0.0,0.8700000047683716,0.8453333377838135,0.8119999766349792,0.7493333220481873,0.6053333282470703
82,0.6552243232727051,0.8417475819587708,0.74314284324646,0.0,0.9825714230537415,0.9694285988807678,0.9468571543693542,0.9097142815589905,0.7848571538925171,0.8777254819869995,0.7913616299629211,0.7206666469573975,0.0,0.9553333520889282,0.9440000057220459,0.9253333210945129,0.887333333492279,0.753333330154419
83,0.632816731929779,0.8438506126403809,0.7488571405410767,0.0,0.9828571677207947,0.972000002861023,0.9502857327461243,0.9188571572303772,0.7960000038146973,0.6666631102561951,0.8622668385505676,0.8013333082199097,0.0,0.9819999933242798,0.972000002861023,0.9520000219345093,0.9213333129882812,0.8273333311080933
84,0.6608757376670837,0.8317994475364685,0.7488571405410767,0.0,0.978857159614563,0.9642857313156128,0.9459999799728394,0.915142834186554,0.7900000214576721,0.6757164001464844,0.8735910058021545,0.7233333587646484,0.0,0.9800000190734863,0.9553333520889282,0.9273333549499512,0.890666663646698,0.7893333435058594
85,0.6538528800010681,0.841033935546875,0.7437142729759216,0.0,0.9791428446769714,0.9668571352958679,0.9462857246398926,0.9068571329116821,0.7911428809165955,0.5837632417678833,0.8615160584449768,0.7879999876022339,0.0,0.984000027179718,0.9760000109672546,0.9580000042915344,0.9306666851043701,0.8233333230018616
86,0.6507158279418945,0.8358974456787109,0.7451428771018982,0.0,0.9800000190734863,0.9671428799629211,0.9502857327461243,0.9139999747276306,0.7897142767906189,0.5641010999679565,0.8769007921218872,0.8073333501815796,0.0,0.9800000190734863,0.9679999947547913,0.9486666917800903,0.918666660785675,0.8333333134651184
87,0.619907796382904,0.8520653247833252,0.7602857351303101,0.0,0.9831428527832031,0.972000002861023,0.9545714259147644,0.9179999828338623,0.8008571267127991,0.6406399011611938,0.8610315322875977,0.8013333082199097,0.0,0.9746666550636292,0.9559999704360962,0.9446666836738586,0.9126666784286499,0.8226666450500488
